Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.2,3.1,3,3.3,3.3,3.1,2.89,2.8,2.7,..
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1144054000,619220700,-107212800,144222600,403865100,-401518600,226205400,54849000,490400000,..
Kyrgyz Republic,KGZ,Forest area (sq. km),AG.LND.FRST.K2,12518.1,12562.4,12606.642,12789,12971.4,13153.8,13336.2,13518.6,..,..
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,6678177511.66313,6813095379.1187,7702938379.42036,8271106235.41552,9371275264.36735,8270468614.24051,9249133946.26531,12134931017.9465,15180842369.4894,17478259659.2625
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.87582544512439,4.33585592190116,4.73993722377884,3.75791013557165,4.60062565707598,-7.14897757727955,5.50700762671923,8.96750520041391,9.0132928339342,9.04013556120012
Kyrgyz Republic,KGZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1160,1090,1090,1200,1240,1210,1270,1540,1840,2150
Kyrgyz Republic,KGZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3990,4360,4710,4630,4860,5020,5350,6430,7200,7740
Kyrgyz Republic,KGZ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7025885604.61226,6741191536.90146,6901491002.1578,7731832023.8342,8190680323.58972,8171518183.75608,8697081088.5001,10727385192.9176,13081836536.9288,15513654838.3843
Kyrgyz Republic,KGZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,24107226487.1405,26936738702.4326,29734454047.9453,29855076652.9602,32049071926.4371,33754069424.9226,36657778444.8601,44857189454.0043,51152029643.6611,55890755086.0976
Kyrgyz Republic,KGZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.6714692626578,33.9391792937351,32.9020914624365,36.0166291525462,34.4462636342397,25.0304913984711,26.4936655518147,35.6406881799816,34.4590059457311,..
Kyrgyz Republic,KGZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.2460206170046,19.631318350849,17.6123403863741,8.05189045843038,6.7384784764513,8.74655092791846,16.298726070934,10.5540520111457,18.5729291851162,..
Kyrgyz Republic,KGZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,97,95,96,96,92,93,94,96,..
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,75.7719702273738,69.9981651422372,66.3646044484224,67.2738298966465,60.9538126942615,49.4104006230531,64.455786983606,87.4494462179864,95.485180658754,..
Kyrgyz Republic,KGZ,Income share held by lowest 20%,SI.DST.FRST.20,9.5,10,9.9,9.9,9.6,9.4,9.5,10,..,..
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.0780623169816,26.5464240007793,27.3080934715766,27.4785136821163,26.5803149529246,26.9042468476068,23.7483015677374,24.1941421977643,23.5839337797005,24.7426957796029
Kyrgyz Republic,KGZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.42728750288953,6.05056427055605,6.32714586262388,3.44744511589256,9.81131194747459,5.34018553508729,15.992797923604,19.6572842421774,19.8591989518512,4.74006412555852
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049,..
Kyrgyz Republic,KGZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,82.5225144191704,81.7983558116705,81.2547068625387,86.1916144841036,74.4295712507905,68.8231860308281,90.0841100194506,99.3660366273797,104.757032666132,91.7825934202702
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.75202408672204,1.6973895707374,1.57601108875052,1.53725886180592,1.37591689186647,1.5771749985002,2.840273087853,3.05305195518719,3.6219080711344,..
Kyrgyz Republic,KGZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,126.284,124.639,136.138,137.742,132.777,109.78,108.172,106.926,108.591,..
Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.2,21.1,20,19.1,18.4,17.8,17.5,17.2,17,..
Kyrgyz Republic,KGZ,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,106.8,108.7,105.8,110.3,126.6,118.6,107.8,107.2,..
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,-5071,1187,7553,3494,47303,54704,46208,12596,5601,3645
Kyrgyz Republic,KGZ,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,774710021.972656,519489990.234375,464970001.220703,438929992.675781,443320007.324219,473890014.648438,452489990.234375,729700012.207031,..,..
Kyrgyz Republic,KGZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1687701982.2203,1994607957.6931,2485778059.9718,2688570122.3895,2697606393.49284,2630586519.03996,3011845025.87625,3225168649.75035,2850000000,..
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,31.4913242961418,32.1967570385819,32.8816266944734,33.5979092805005,34.3598070907195,35.0708863399374,35.7206673618352,36.3671532846715,..,..
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,2.24669257424341,2.21536456642779,2.10483082494568,2.15497985981547,2.24236415055009,2.04838545399769,1.83581016918265,1.7936545985598,1.76957037310792,1.74342348060281
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,6040036,6175338,6306696,6444079,6590211,6726596,6851224,6975220,7099750,7224614
Kyrgyz Republic,KGZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,11,8,8.2,5.9,4.9,9.4,5.6,4.5,..,..
Kyrgyz Republic,KGZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,32.1,25.4,25.6,22.4,20.1,25.3,33.3,..,..,..
Kyrgyz Republic,KGZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,..,..
Kyrgyz Republic,KGZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,1.8,..,..,1,..,2.9,..
Kyrgyz Republic,KGZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.972343444824,99.4794387817383,97.3700408935547,98.945068359375,102.348487854004,100.922096252441,96.3200225830078,94.3923950195312,92.999641418457,..
Kyrgyz Republic,KGZ,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,30.066013239815,28.1308467721619,27.9702350173627,28.0042382526007,25.8113419993908,24.629473738036,27.311949649406,29.8791490055397,30.6665367053302,..
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.019119688354,100.429202896692,101.201463248112,100.821829500418,99.3771014936944,97.0541207311257,95.4035568620125,94.1910529601431,96.1798272207297,..
Kyrgyz Republic,KGZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00497996807098,0.994889974594116,0.995329976081848,0.996949970722198,0.993589997291565,0.998260021209717,1.00077998638153,..,..,..
Kyrgyz Republic,KGZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,90.0671086448925,92.5431552749073,91.9519109544673,92.4328793827586,92.7374435322778,93.41607905675,94.7706115879302,94.9229409367589,93.465834530678,..
Kyrgyz Republic,KGZ,Surface area (sq. km),AG.SRF.TOTL.K2,199949,199950,199950,199950,199949,199950,199950,199950,..,..
Kyrgyz Republic,KGZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.801668055009,16.9491731803417,17.0462850607483,17.998857013595,15.9638338680814,14.0363281932396,16.4912602816795,19.5419794530385,19.6084664812218,..
Kyrgyz Republic,KGZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,6.5,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.8
Kyrgyz Republic,KGZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,17.9907184175471,30.160898883997,24.920310954891,24.440619333365,26.7800103855079,26.2820298518005,17.9036313571987,16.6877462903431,27.3229253348111,..
Kyrgyz Republic,KGZ,Urban population growth (annual %),SP.URB.GROW,2.64439708625603,2.68102192990861,2.6348457992013,2.75093449372338,2.90042588875303,2.7699928570785,2.61959881045725,2.63806503502602,2.67307466988605,2.70438647972752
Lao PDR,LAO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,84.784,84.146,84.125,84.175,84.037,83.548,82.821,82.431,81.654,..
Lao PDR,LAO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.5877596970627,17.2301765948066,16.1997598561979,15.7091868201084,16.0503390570341,16.3377623592616,16.0676970155249,14.8688822282276,16.1390568351887,16.771883812878
Lao PDR,LAO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.12289915966387,4.02310924369748,3.84453781512605,3.84453781512605,3.86029411764706,3.86029411764706,3.86029411764706,..,..,..
Lao PDR,LAO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,64.4,..,..,..,..,..,..,..
Lao PDR,LAO,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,56.2757987,..,..,..,..,..,..,..
Lao PDR,LAO,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,623.08456263154,796.954377908066,758.889775321036,841.184364015659,935.388295294209,867.75625999366,1030.43071198737,1263.52575146444,..,..
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,602.339548780014,754.130255846522,811.84123029479,805.88201068311,782.690308446395,701.728790627854,727.414717441626,815.086540442856,..,..
Lao PDR,LAO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.9522573081909,33.209427456122,..,..,..,..,..,..,..,..
Lao PDR,LAO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11694021829.7,13733804628.7,15278253072.6,16123012209.8,19211586683,21244527229,19445239225.4,19128291025.7,20350257787.1,..
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.796,2.744,2.691,2.633,2.589,2.535,2.494,2.455,2.421,..
Lao PDR,LAO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1077759914.58895,935296172.783645,1693080810.93877,1358019506.22958,755524124.249368,967706086.202045,1071913715.60885,726273736.492144,1781176779.47453,..
Lao PDR,LAO,Forest area (sq. km),AG.LND.FRST.K2,167680,167335,166990,166645,166300,165955,165610,165265,..,..
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,14426380125.6488,15912501722.6143,17071155481.4994,18141641089.7963,18740561512.5555,18981805250.2424,18827148530.9347,15468785203.7532,15843155731.2552,16502933121.0806
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.27006584373785,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829018681,2.52835100486102,2.70742652643155,3.74568140158232,4.25825724651581
Lao PDR,LAO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1960,2110,2240,2460,2520,2470,2500,2300,2110,2000
Lao PDR,LAO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5820,6450,6760,7160,7300,7440,7620,8110,8610,9170
Lao PDR,LAO,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13339842542.9469,14563895801.7476,15708810505.3244,17553673169.1316,18208815280.6296,18110172891.7362,18650869134.6331,17366641629.5246,16195396090.5167,15540345056.0937
Lao PDR,LAO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,39554381323.8111,44583344866.2946,47477587535.3192,51055350809.9477,52799613653.0267,54680747375.074,56795189946.6876,61306975814.4566,66018227862.0661,71224387421.8073
Lao PDR,LAO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.556651604237,29.0076540961796,..,..,..,..,..,..,..,..
Lao PDR,LAO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,35.1801655460758,33.5741001661276,37.9504484411561,38.0167390499275,20.6094637307639,23.1554473691925,7.28644637663924,..,..,..
Lao PDR,LAO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81,81,86,86,83,79,73,76,80,..
Lao PDR,LAO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,51.8460643954901,41.8824634642904,..,..,..,..,..,..,..,..
Lao PDR,LAO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,7,..,..,..,..,..,..
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.6933442499915,28.7595046372574,30.91247539947,31.533192488879,31.531381987864,32.4163678323352,34.1299777246213,34.1089797342112,30.5335808308347,29.0463781785597
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.34849600685918,3.02230644256338,1.85209676121123,1.91988919391754,1.19742392109292,5.03450412544517,3.71344836687553,15.7739459226011,24.4217202066693,13.9087912995067
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,..
Lao PDR,LAO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.6593249225122,60.4367570080616,61.7415734478113,64.6192918379007,64.4484424434571,60.505309419152,74.201358623405,99.8268435213214,101.10990683755,109.447210792655
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,54.7979,57.2966,52.8888,51.3792,64.0669,63.114,64.7101,63.3546,64.7588,..
Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.2,50.9,48.8,46.8,45.1,43.4,41.9,40.4,39,..
Lao PDR,LAO,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,96.7,102.8,108.1,101.6,102.5,154,181.2,155.8,..
Lao PDR,LAO,Net migration,SM.POP.NETM,-12991,-11401,-10400,-10305,-10305,-10305,-10305,-10003,-10003,-10284
Lao PDR,LAO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,471089996.337891,399459991.455078,480359985.351563,588739990.234375,621570007.324219,529450012.207031,575679992.675781,547739990.234375,..,..
Lao PDR,LAO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,189212313.584316,189361894.016859,242708578.092802,239879526.990446,296516566.66,232166103.951305,219524485.282103,239756138.019866,287186439.42367,..
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,29.4698656845754,29.934150779896,30.4079159445407,30.8840771230503,31.3589081455806,31.8307322357019,32.2928682842288,32.7513301559792,..,..
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.45836474920589,1.56317561333482,1.57029722559747,1.55377801997365,1.52576304616693,1.49338675171473,1.44141640887407,1.40971670105791,1.39237667233214,1.35832703035837
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6801645,6908802,7018147,7128045,7237636,7346533,7453194,7559007,7664993,7769819
Lao PDR,LAO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,15.7,..,..,..,..,..,..
Lao PDR,LAO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,18.3,..,..,..,..,..,..
Lao PDR,LAO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,..,..
Lao PDR,LAO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,25.5,..,21.1,..,..,..,..,..,24.3,..
Lao PDR,LAO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.072700500488,99.6043472290039,100.821891784668,98.2439804077148,93.520378112793,90.9710693359375,90.1808242797852,89.0527038574219,89.957389831543,..
Lao PDR,LAO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.8072953979463,14.6965906330648,14.6214039802357,14.3221960942513,13.9608743130828,11.2201347844546,12.8208649065233,13.9139885255551,..,..
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.178732773493,110.409390880882,107.5012462198,104.567616524494,102.567723319927,101.18915208055,100.343416891918,97.2226134363857,96.7616404628016,..
Lao PDR,LAO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.937261164188385,0.938601553440094,0.944714486598969,0.948159754276276,0.951043486595154,0.956714570522308,0.963008999824524,..,..,..
Lao PDR,LAO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.4192450718287,64.8796175541923,66.1247784293668,66.194380991429,64.9903165535712,62.4285213803305,59.8290705858321,56.8832442136407,54.502009299061,..
Lao PDR,LAO,Surface area (sq. km),AG.SRF.TOTL.K2,236800,236800,236800,236800,236800,236800,236800,236800,..,..
Lao PDR,LAO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.5061406202026,12.9431113387434,12.2393204927448,11.7206462434218,11.4655560904234,9.40187747302716,10.3910216640385,12.1129327825423,..,..
Lao PDR,LAO,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,16.7,16.7,16.7,16.7,16.7,18.7,18.7,18.7,19,18.8
Lao PDR,LAO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,9.09402063375303,10.7182303106862,11.1918964038514,11.9332836407354,15.0599551336626,14.1385487305657,29.0763414893202,12.6857182729126,12.5089691585653,..
Lao PDR,LAO,Urban population growth (annual %),SP.URB.GROW,3.35189729457281,3.44219717909211,3.42636437499006,3.38741742630028,3.34039864576983,3.28674060692747,3.21396604988591,3.16206769642856,3.11976430006952,3.06666541664422
Latvia,LVA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.649,15.499,14.14,12.21,11.993,10.493,9.835,8.61,7.565,..
Latvia,LVA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.55445018445087,3.32532538955761,3.62476211824764,3.66104778019513,3.85343444199836,4.0791819421756,4.20672251535361,5.0780013947494,3.91326312003761,4.09964706866637
Latvia,LVA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.043093270366,1.09715387839433,1.0691709622196,1.08234356552538,1.05448051948052,1.0697225501771,1.0697225501771,..,..,..
Latvia,LVA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,..,..,..,..,..,..,..
Latvia,LVA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3491.22919687064,3563.08658627012,3600.46708762218,3728.25702297769,3725.00681881596,3669.13292595592,3838.17372339466,3696.42590147937,3628.86795618513,..
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2155.8522069549,2172.43884661611,2265.21693915892,2403.49981780927,2343.22877775395,2251.26939039077,2375.37908973973,2253.98397709054,2370.27306952548,..
Latvia,LVA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,62.5955625575744,61.9284196446641,64.1399542639756,63.8698186932234,62.5368430163073,62.6592422617585,66.8112769573847,77.4780077659979,66.4606129012677,64.6217028148455
Latvia,LVA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7,1.74,1.69,1.6,1.61,1.55,1.57,1.47,1.36,..
Latvia,LVA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,812843819.517909,335420977.516689,1189985285.1542,439128427.014648,1115785160.98483,939356413.88956,3734085089.75474,1217386449.16126,1689068343.71427,1287374737.95096
Latvia,LVA,Forest area (sq. km),AG.LND.FRST.K2,33914.4,33953.1,33991.8,34030.5,34069.2,34107.9,34146.6,34185.3,..,..
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,26344565876.8902,27117105059.5075,29391059767.4259,33247935477.3576,33099503950.847,33379927434.6149,38183326784.9335,38014713595.7686,42572151720.138,43520773851.1219
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.78336712084972,2.55168601974034,3.39894872623931,4.30971286294503,0.675372771884227,-3.46922750780554,6.94254173062592,1.80677198008065,2.85421800106587,-0.44249112634327
Latvia,LVA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14580,14300,14360,16010,17010,17350,19310,20620,21400,21930
Latvia,LVA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,24010,25770,27570,29330,31740,32760,36220,39260,40510,43130
Latvia,LVA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,28824952577.7542,28023282182.088,27896744427.1257,30851565530.1259,32553998984.7277,32969488389.0311,36384394157.5698,38755412083.8502,40174507179.6161,40849953158.9093
Latvia,LVA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,47488858868.2765,50489301060.4003,53542130083.4821,56515497080.2011,60753068974.2852,62250704753.1448,68261279604.9227,73792353285.0544,76050462035.348,80324450998.5756
Latvia,LVA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1497367174547,21.7559480147378,22.7120380081921,23.8742877736126,23.3384745378809,22.1554259223647,25.7228281732445,24.212312160705,24.5729966745749,21.1505544564482
Latvia,LVA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.9164507233865,17.2344032752229,18.1756146266874,21.5432221438865,17.1163714993387,20.0364835705024,16.9803713630842,17.3313868448793,18.4601012824605,..
Latvia,LVA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,93,96,98,99,99,97,96,96,..
Latvia,LVA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,63.7844518484318,61.4020987849952,64.5740490649083,64.3642768665985,62.7547886916228,61.2239557848013,69.985338457434,82.3663370930625,70.1714220694136,67.1820740488278
Latvia,LVA,Income share held by lowest 20%,SI.DST.FRST.20,7.1,7,6.7,7,7.1,6.9,7.1,7.1,..,..
Latvia,LVA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.7834567448988,19.1654365749872,19.7767293914993,19.3453568005874,19.5988527886207,20.3341837659978,21.0918306682746,20.7229871183051,21.6890152266524,19.8657429390106
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.38688741781985,0.607930583315365,2.70923995206107,3.74027873968454,4.31638188410186,2.39332693904262,3.29734326527044,9.83538053436664,6.03923850637449,2.57715319391612
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878,..
Latvia,LVA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,102.506908355203,98.5650936607961,106.015231320558,107.817220784768,104.72664500192,104.188363105713,118.583171799128,141.000667715056,117.518137981112,101.512441279491
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.03735427695593,1.45006228291436,1.59351134040875,2.06149811300222,2.0214000784007,2.16211101523024,2.08702338506654,2.0941585284431,2.26754267524368,..
Latvia,LVA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,130.949,135.227,126.847,107.397,108.222,107.902,114.645,115.203,119.91,..
Latvia,LVA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.1,4.7,4.5,4.2,4,3.7,3.5,3.2,3,..
Latvia,LVA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,101.6,100.3,102.5,102.4,103.7,104.8,103.1,104.3,..
Latvia,LVA,Net migration,SM.POP.NETM,-10826,-12327,-7867,-4972,-3416,-3147,-280,22027,7966,-2225
Latvia,LVA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1335768739.25559,1234945490.06786,1274146124.40623,1237349320.48535,1142611838.12228,1088349705.22204,1317404608.00866,1294166204.93777,1234752925.75923,1335826280.91633
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,31.7792437366417,31.4901409356067,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219,30.2826610959344,30.2005945685361,..,..
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-0.818626340945853,-0.913885332226604,-0.886215573292392,-0.779138396192231,-0.695239140136066,-0.701211570733301,-0.843294678005026,-0.271369577775699,-0.103172153311714,-0.802381703529138
Latvia,LVA,"Population, total",SP.POP.TOTL,1977527,1959537,1942248,1927174,1913822,1900449,1884490,1879383,1877445,1862441
Latvia,LVA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1,1,1,0.6,0.3,0.5,0.5,0.4,..,..
Latvia,LVA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.8,22.1,23.3,22.9,21.6,23.4,22.5,22.5,..,..
Latvia,LVA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,..,..
Latvia,LVA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,0.3,..,..,..
Latvia,LVA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.010948181152,98.0600967407227,99.3118133544922,98.3991394042969,98.3075332641602,98.3287582397461,98.0715408325195,98.4483032226562,..,..
Latvia,LVA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,28.8140465762193,29.8586049719461,29.5842915482447,29.4984524628125,29.645265679803,31.3524787899402,30.8035437858746,30.9295055980421,32.146320227794,..
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.3933181762695,99.1985473632812,99.3678436279297,99.614387512207,99.9834365844727,99.8328475952148,99.7407684326172,99.41796875,..,..
Latvia,LVA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990239977836609,0.993120014667511,0.996100008487701,0.997439980506897,0.999930024147034,1.00295996665955,..,..,..,..
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,112.356651306152,111.296806335449,110.723251342773,109.155700683594,107.602462768555,105.956283569336,105.814010620117,104.764526367188,..,..
Latvia,LVA,Surface area (sq. km),AG.SRF.TOTL.K2,64594,64594,64594,64594,64594,64590,64590,64590,..,..
